Left,Right
[],"[0.4261198937892914, 0.48730936646461487, 9.509837894938755e-08, 0.46379533410072327, 0.5271283388137817, -0.0001252825604751706, 0.5087333917617798, 0.549471914768219, -0.0048136720433831215, 0.5452830791473389, 0.5696536302566528, -0.009767187759280205, 0.5656499266624451, 0.5992316603660583, -0.015331395901739597, 0.5306930541992188, 0.5107437968254089, -0.013333533890545368, 0.5765702724456787, 0.4669336676597595, -0.020556921139359474, 0.5927330255508423, 0.44167667627334595, -0.024872271344065666, 0.5981606841087341, 0.4259662330150604, -0.026889881119132042, 0.5202586650848389, 0.4602799117565155, -0.01642598770558834, 0.565179705619812, 0.4194572865962982, -0.019623273983597755, 0.5768320560455322, 0.4036291241645813, -0.02019754983484745, 0.5761348605155945, 0.39738088846206665, -0.02121461182832718, 0.5068528652191162, 0.41473138332366943, -0.0188077911734581, 0.5462686419487, 0.3833804726600647, -0.018340205773711205, 0.5557152032852173, 0.3762314021587372, -0.013353284448385239, 0.5542114973068237, 0.37656915187835693, -0.011110426858067513, 0.49278637766838074, 0.37597939372062683, -0.021376917138695717, 0.5238414406776428, 0.35741478204727173, -0.01968764327466488, 0.5329269170761108, 0.35645511746406555, -0.014047028496861458, 0.5356764197349548, 0.3599488139152527, -0.00980631448328495]"
"[0.5382770895957947, 0.5966323614120483, 2.132491516704249e-07, 0.5623871684074402, 0.5614404678344727, -0.032797928899526596, 0.5745846033096313, 0.5209180116653442, -0.049219001084566116, 0.5763822793960571, 0.4869437515735626, -0.062203239649534225, 0.5760821104049683, 0.45468318462371826, -0.07505905628204346, 0.5194534659385681, 0.4375826120376587, -0.029117679223418236, 0.5011687874794006, 0.3903425931930542, -0.043178413063287735, 0.4856421947479248, 0.3618570566177368, -0.05604707822203636, 0.47050926089286804, 0.34159356355667114, -0.06560061126947403, 0.49932873249053955, 0.45704886317253113, -0.021501202136278152, 0.47206544876098633, 0.4113828241825104, -0.034754104912281036, 0.45118221640586853, 0.3825936019420624, -0.04814236983656883, 0.43206584453582764, 0.36251211166381836, -0.05818480625748634, 0.4874250292778015, 0.4878186583518982, -0.016745273023843765, 0.4621385335922241, 0.45315590500831604, -0.029474619776010513, 0.44562652707099915, 0.43071702122688293, -0.0403050035238266, 0.43164148926734924, 0.41516217589378357, -0.047722119837999344, 0.48142555356025696, 0.5247564911842346, -0.014809885062277317, 0.4628775715827942, 0.505468487739563, -0.02648790553212166, 0.45399951934814453, 0.4942534267902374, -0.03320985659956932, 0.44748368859291077, 0.48764175176620483, -0.03747450187802315]",[]
[],"[0.45356589555740356, 0.5328812599182129, 1.8768815834846464e-07, 0.4933277368545532, 0.5823485851287842, 0.0032659233547747135, 0.5351085662841797, 0.6016322374343872, -0.0005563718732446432, 0.5724973082542419, 0.6220436692237854, -0.003627194557338953, 0.5964639186859131, 0.6520857810974121, -0.00698199262842536, 0.5519213080406189, 0.5537236928939819, -0.02033800259232521, 0.6031325459480286, 0.5203658938407898, -0.02560018189251423, 0.621906042098999, 0.5079345107078552, -0.024511387571692467, 0.6284810304641724, 0.5014801621437073, -0.021476825699210167, 0.5439981818199158, 0.5037186741828918, -0.02229323796927929, 0.5993016362190247, 0.46998098492622375, -0.02366987057030201, 0.6220934391021729, 0.4574452042579651, -0.01791687123477459, 0.6307044625282288, 0.45221441984176636, -0.013173929415643215, 0.532489538192749, 0.45932260155677795, -0.022338947281241417, 0.5793218016624451, 0.43233099579811096, -0.019636528566479683, 0.5976840853691101, 0.4308692216873169, -0.011579367332160473, 0.6029770374298096, 0.4360109865665436, -0.0061474028043448925, 0.5182563066482544, 0.424680233001709, -0.021786697208881378, 0.5542915463447571, 0.4036552309989929, -0.01711045764386654, 0.569024384021759, 0.4074085056781769, -0.008490178734064102, 0.5759133100509644, 0.4159047305583954, -0.001424792455509305]"
[],"[0.45887041091918945, 0.5409073829650879, 2.951852593469084e-07, 0.49933430552482605, 0.5859799385070801, -0.001452659023925662, 0.5398938655853271, 0.6077466607093811, -0.008207431994378567, 0.5771788954734802, 0.631568968296051, -0.013886697590351105, 0.6004359722137451, 0.6673998832702637, -0.019765349105000496, 0.5544263124465942, 0.5508928298950195, -0.022100700065493584, 0.601348876953125, 0.5189114212989807, -0.028620731085538864, 0.6177698373794556, 0.5127061605453491, -0.030106209218502045, 0.6250923871994019, 0.5132131576538086, -0.029787518084049225, 0.5451095104217529, 0.4969199299812317, -0.023236321285367012, 0.5958297252655029, 0.46411392092704773, -0.026349570602178574, 0.6171857714653015, 0.46117106080055237, -0.023464467376470566, 0.6261701583862305, 0.46461915969848633, -0.021695468574762344, 0.5322967767715454, 0.45239341259002686, -0.022889576852321625, 0.5766473412513733, 0.4315342307090759, -0.022322511300444603, 0.591972827911377, 0.442583292722702, -0.014906097203493118, 0.5963712930679321, 0.4579092860221863, -0.010436869226396084, 0.518683910369873, 0.4209039807319641, -0.02245742827653885, 0.5539113283157349, 0.4092849791049957, -0.019629688933491707, 0.5650529265403748, 0.4225471317768097, -0.011220196262001991, 0.5685444474220276, 0.4394724369049072, -0.004595571663230658]"
[],"[0.45810848474502563, 0.5637674331665039, 2.431094969779224e-07, 0.5000222325325012, 0.6072975993156433, -0.013896995224058628, 0.54023677110672, 0.6258773803710938, -0.02656659297645092, 0.5761406421661377, 0.6342654824256897, -0.03569529205560684, 0.6025044322013855, 0.6606310606002808, -0.04388032108545303, 0.5517072081565857, 0.5547926425933838, -0.041181471198797226, 0.6025972366333008, 0.5261316299438477, -0.05396038666367531, 0.6125584244728088, 0.535061776638031, -0.0557389035820961, 0.6088854074478149, 0.5526318550109863, -0.053716450929641724, 0.5378946661949158, 0.4998200535774231, -0.0365108996629715, 0.589100182056427, 0.47687599062919617, -0.04486384242773056, 0.6037921905517578, 0.49044498801231384, -0.042212601751089096, 0.6034411191940308, 0.5075576901435852, -0.03921281546354294, 0.5225303769111633, 0.4592248797416687, -0.03096756897866726, 0.5644727945327759, 0.4530421793460846, -0.0344502329826355, 0.5692153573036194, 0.47657933831214905, -0.029277145862579346, 0.5630795955657959, 0.4973147213459015, -0.025205552577972412, 0.5071721076965332, 0.4337207078933716, -0.02604973316192627, 0.5371567010879517, 0.4266088306903839, -0.026373637840151787, 0.54277104139328, 0.44748252630233765, -0.02118072472512722, 0.5399503111839294, 0.4689110815525055, -0.01615602895617485]"
[],"[0.47095295786857605, 0.5949643850326538, 4.4849130631519074e-07, 0.512315034866333, 0.6281468868255615, -0.016099488362669945, 0.5511379241943359, 0.635368824005127, -0.03294763341546059, 0.5874457955360413, 0.6382256150245667, -0.04530997946858406, 0.617087721824646, 0.6573959589004517, -0.057782381772994995, 0.5561276078224182, 0.5586158633232117, -0.050047434866428375, 0.6045684814453125, 0.5329821109771729, -0.06018693000078201, 0.6259387135505676, 0.5385438799858093, -0.05976151302456856, 0.6346396207809448, 0.5472122430801392, -0.057495467364788055, 0.5410480499267578, 0.5085992217063904, -0.04489506781101227, 0.5952401161193848, 0.49132806062698364, -0.04944014549255371, 0.6147865653038025, 0.5108861923217773, -0.043217044323682785, 0.6198299527168274, 0.5278090834617615, -0.03939380869269371, 0.5250924229621887, 0.47383034229278564, -0.038127750158309937, 0.5722140669822693, 0.4638634920120239, -0.038130275905132294, 0.5851656794548035, 0.4890041649341583, -0.02939009480178356, 0.5852637887001038, 0.511542558670044, -0.025207899510860443, 0.5111228823661804, 0.4528453052043915, -0.03210091590881348, 0.5466399788856506, 0.44292545318603516, -0.03151005506515503, 0.559344470500946, 0.4659227728843689, -0.02469716966152191, 0.5611826777458191, 0.4860440790653229, -0.019787868484854698]"
[],"[0.4799528419971466, 0.615485429763794, 3.964223367347586e-07, 0.5172609090805054, 0.6425239443778992, -0.024363551288843155, 0.5522406101226807, 0.6409542560577393, -0.04000987485051155, 0.5857536792755127, 0.6309313178062439, -0.051590438932180405, 0.6146259307861328, 0.6239233016967773, -0.06422910839319229, 0.5625901818275452, 0.5450210571289062, -0.04511129483580589, 0.5999191999435425, 0.5177907943725586, -0.059675659984350204, 0.6186507940292358, 0.5211570858955383, -0.06599178165197372, 0.6287158727645874, 0.5353153944015503, -0.06925275176763535, 0.5429540872573853, 0.5051968097686768, -0.03879206255078316, 0.5753044486045837, 0.48234736919403076, -0.05036308243870735, 0.5905966758728027, 0.48790669441223145, -0.055513426661491394, 0.5975079536437988, 0.4999881684780121, -0.05954407528042793, 0.5214676856994629, 0.4840272068977356, -0.032827429473400116, 0.5353986024856567, 0.45786163210868835, -0.046560853719711304, 0.5324081182479858, 0.45265933871269226, -0.053897880017757416, 0.5240013003349304, 0.45546185970306396, -0.05891403555870056, 0.5017204284667969, 0.47862544655799866, -0.027684776112437248, 0.49368715286254883, 0.4507927894592285, -0.0415741503238678, 0.48100659251213074, 0.4438077211380005, -0.04787648469209671, 0.4670504331588745, 0.44313204288482666, -0.05107731744647026]"
[],"[0.4909878373146057, 0.6360672116279602, 4.1021951346920105e-07, 0.5326098799705505, 0.6520089507102966, -0.026422156020998955, 0.5651819109916687, 0.6400893926620483, -0.04312653839588165, 0.593883216381073, 0.6109092831611633, -0.05375335365533829, 0.6178188323974609, 0.5881929993629456, -0.06483163684606552, 0.5590552687644958, 0.5335333347320557, -0.055283933877944946, 0.6015552878379822, 0.5108054280281067, -0.0696217268705368, 0.6226285099983215, 0.5207251310348511, -0.07490117847919464, 0.6342567205429077, 0.5348458886146545, -0.0773070901632309, 0.5372791886329651, 0.49566641449928284, -0.045441415160894394, 0.5790057182312012, 0.47258758544921875, -0.05928562954068184, 0.5976554751396179, 0.4883885383605957, -0.06411323696374893, 0.6025076508522034, 0.5090022087097168, -0.0672614797949791, 0.5186635255813599, 0.47730550169944763, -0.03480120748281479, 0.5384213924407959, 0.4467318654060364, -0.04540672153234482, 0.5422173738479614, 0.4448489248752594, -0.05142378807067871, 0.5369837284088135, 0.45170289278030396, -0.05652536824345589, 0.5046427845954895, 0.47618553042411804, -0.025122111663222313, 0.5018735527992249, 0.443946897983551, -0.03431154415011406, 0.49419116973876953, 0.4366419315338135, -0.03961016982793808, 0.48313796520233154, 0.4362727403640747, -0.043061763048172]"
[],"[0.5053640007972717, 0.6423426866531372, 3.1364675123768393e-07, 0.5448849201202393, 0.6553493142127991, -0.031142864376306534, 0.574569046497345, 0.6341774463653564, -0.05133157968521118, 0.6007692217826843, 0.5980916619300842, -0.0644155740737915, 0.6219196915626526, 0.5641177296638489, -0.0758640319108963, 0.556648850440979, 0.5266675353050232, -0.05821596831083298, 0.5999953746795654, 0.5042780637741089, -0.07321207225322723, 0.6202178001403809, 0.5190023183822632, -0.07647192478179932, 0.6259130835533142, 0.5357878804206848, -0.07666649669408798, 0.5356475114822388, 0.49493709206581116, -0.046636588871479034, 0.5819030404090881, 0.46915698051452637, -0.06224507838487625, 0.6023000478744507, 0.48601534962654114, -0.06525233387947083, 0.6058819890022278, 0.509147584438324, -0.06619921326637268, 0.5204904675483704, 0.4806131422519684, -0.034893568605184555, 0.5554193258285522, 0.44362643361091614, -0.045636989176273346, 0.572729229927063, 0.4474855661392212, -0.047399718314409256, 0.5769333839416504, 0.46075594425201416, -0.048683688044548035, 0.510421633720398, 0.4803139269351959, -0.024753505364060402, 0.5310178399085999, 0.4374241232872009, -0.03310679644346237, 0.5438781380653381, 0.42609304189682007, -0.035707738250494, 0.5481250286102295, 0.42540252208709717, -0.03689603880047798]"
[],"[0.5160205364227295, 0.6487638354301453, 2.1711775843868963e-07, 0.5579456090927124, 0.6573988795280457, -0.03893645852804184, 0.5860036015510559, 0.624911904335022, -0.060402143746614456, 0.6067741513252258, 0.5741850137710571, -0.07263392955064774, 0.6255025267601013, 0.5330821871757507, -0.08183612674474716, 0.5532392859458923, 0.5063918232917786, -0.06417856365442276, 0.6030164361000061, 0.4828304052352905, -0.07698484510183334, 0.6209397315979004, 0.5132388472557068, -0.07763490080833435, 0.618802011013031, 0.538079559803009, -0.07616402953863144, 0.5323413014411926, 0.48580101132392883, -0.04789550602436066, 0.5845243334770203, 0.46162527799606323, -0.06113229691982269, 0.602116048336029, 0.493111252784729, -0.06265588849782944, 0.597181499004364, 0.5229012370109558, -0.06305674463510513, 0.5200582146644592, 0.4822272062301636, -0.031667906790971756, 0.5635830163955688, 0.45002949237823486, -0.04212701693177223, 0.5788629651069641, 0.4720271825790405, -0.042800016701221466, 0.5753320455551147, 0.4978629946708679, -0.0431596003472805, 0.5123942494392395, 0.4861947000026703, -0.017479045316576958, 0.5441214442253113, 0.4534682035446167, -0.027525849640369415, 0.5576499104499817, 0.4664649963378906, -0.029442666098475456, 0.555862307548523, 0.48738834261894226, -0.02951648458838463]"
"[0.5197451114654541, 0.608002245426178, 1.9398743233978166e-07, 0.5490592122077942, 0.5759491324424744, -0.02794797718524933, 0.569196879863739, 0.5346817970275879, -0.04337970167398453, 0.5857038497924805, 0.4942057132720947, -0.05546509847044945, 0.6027178764343262, 0.46655791997909546, -0.06690502166748047, 0.5260425209999084, 0.44573289155960083, -0.028132574632763863, 0.5256345868110657, 0.39263132214546204, -0.04066971689462662, 0.5171748995780945, 0.3661687672138214, -0.05012761801481247, 0.5060636401176453, 0.35083186626434326, -0.05717556178569794, 0.5045742988586426, 0.4567283093929291, -0.022330883890390396, 0.4820336401462555, 0.40158265829086304, -0.03528368100523949, 0.46291446685791016, 0.3693044185638428, -0.046454403549432755, 0.44335541129112244, 0.3481826186180115, -0.054564978927373886, 0.48998546600341797, 0.48268434405326843, -0.018505046144127846, 0.46756112575531006, 0.44062623381614685, -0.030679527670145035, 0.4513164460659027, 0.415380597114563, -0.04045416787266731, 0.4360443949699402, 0.3960612118244171, -0.047050535678863525, 0.4827386736869812, 0.5176608562469482, -0.016794204711914062, 0.46656665205955505, 0.4966807961463928, -0.027532802894711494, 0.4570291042327881, 0.48147791624069214, -0.03360839933156967, 0.4482116103172302, 0.46849456429481506, -0.03731200471520424]",[]
[],"[0.563726544380188, 0.6196790337562561, 1.8591277850532606e-08, 0.5811746716499329, 0.5645738840103149, -0.011431599967181683, 0.5805830955505371, 0.5067934989929199, -0.0176093652844429, 0.5677958726882935, 0.4619070291519165, -0.022884903475642204, 0.5559994578361511, 0.43385303020477295, -0.02866441011428833, 0.5482756495475769, 0.4623803496360779, -0.015524414367973804, 0.5208742618560791, 0.4128357768058777, -0.028656108304858208, 0.4998876750469208, 0.39056235551834106, -0.039591312408447266, 0.4792790114879608, 0.378056138753891, -0.0463322252035141, 0.5298629403114319, 0.48310521245002747, -0.015430737286806107, 0.498110294342041, 0.4310000240802765, -0.02646283432841301, 0.4745062589645386, 0.39983800053596497, -0.035771507769823074, 0.45358601212501526, 0.3778529167175293, -0.04243747889995575, 0.517984926700592, 0.5116896033287048, -0.016427410766482353, 0.4902607798576355, 0.4659465253353119, -0.025966443121433258, 0.4712320566177368, 0.4384555518627167, -0.03292592987418175, 0.45425090193748474, 0.4186587631702423, -0.037446796894073486, 0.5124428272247314, 0.5432255268096924, -0.018261084333062172, 0.4929278790950775, 0.5077559947967529, -0.025733398273587227, 0.4817587733268738, 0.4863685369491577, -0.02901163324713707, 0.4725600481033325, 0.46947434544563293, -0.030770190060138702]"
